book_id,is_ebook,text_reviews_count,average_rating,language_code,num_pages,publication_month,publication_year,ratings_count,title,sample_rating,read_duration,genre
1658818,false,13,4.42,ger,208,9,2003,1807,"Träume (One Piece, #24)",2.8333333333333335,12.5,comics_graphic
8192675,false,99,4.54,eng,4522,1,2009,2055,Fruits Basket: The Complete Collection,2.3333333333333335,4.0,comics_graphic
17675119,false,139,3.62,eng,144,4,2014,1010,Neurocomic,3.090909090909091,6.7272727272727275,comics_graphic
2261584,false,66,4.53,fre,184,7,2007,9052,"Fruits Basket, Vol. 22",3.3636363636363638,0.5454545454545454,comics_graphic
861227,false,66,4.05,eng,48,7,2003,992,Crécy,5.0,0.0,comics_graphic
6359259,false,46,4.44,eng,144,3,2015,1239,"Agatha Heterodyne and the Chapel of Bones (Girl Genius, #8)",3.25,91.75,comics_graphic
24886299,false,124,4.0,eng,200,11,2015,578,Filmish: A Graphic Journey Through Film,4.1875,7.125,comics_graphic
87426,false,50,4.38,eng,100,2,2015,1723,Tintin: Complete Companion,5.0,126.5,comics_graphic
18070208,false,170,3.39,eng,128,9,2013,1122,"Five Ghosts, Volume One: The Haunting of Fabian Gray (Five Ghosts, #1)",3.0416666666666665,9.041666666666666,comics_graphic
13339925,false,26,4.48,ind,192,11,2011,909,"Yona, The Girl Standing in the Blush of Dawn 3",4.333333333333333,6.666666666666667,comics_graphic
13154150,false,1532,4.42,eng,193,6,2012,87848,"Attack on Titan, Vol. 1 (Attack on Titan, #1)",3.7565789473684212,4.6644736842105265,comics_graphic
3124317,false,315,4.18,eng,192,7,2009,6035,"Mouse Guard: Winter 1152 (Mouse Guard, #2)",3.774193548387097,8.064516129032258,comics_graphic
17137602,false,180,3.26,eng,256,7,2013,1048,Before Watchmen: Ozymandias/Crimson Corsair,2.0,15.416666666666666,comics_graphic
25934319,true,92,4.32,,,,,1192,Lumberjanes #14,2.5,0.75,comics_graphic
6547199,false,12,4.21,jpn,192,6,2009,1987,"Bleach―ブリーチ― 39 [Burīchi 39] (Bleach, #39)",1.0,1.3333333333333333,comics_graphic
12873781,false,37,4.16,fre,261,9,2011,619,Portugal,3.5,7.25,comics_graphic
620618,false,31,3.92,eng,112,6,2007,616,"Exiles, Volume 1: Down the Rabbit Hole",3.3333333333333335,1.3333333333333333,comics_graphic
15724678,false,29,4.18,jpn,200,6,2012,1481,"Bleach―ブリーチ― 55 [Burīchi 55] (Bleach, #55)",4.0,2.5,comics_graphic
117681,false,10,3.92,,,,,776,"Gravitation, Volume 09",3.0,0.0,comics_graphic
17927477,false,116,4.13,eng,56,10,2013,951,Hellboy: The Midnight Circus,4.066666666666666,0.5333333333333333,comics_graphic
12918119,false,209,3.74,eng,,,,1670,Unterzakhn (Pantheon Graphic Novels),3.3684210526315788,8.421052631578947,comics_graphic
969274,false,48,4.46,eng,192,3,2003,2066,"Dragon Ball Z, Vol. 2: The Lord of Worlds (Dragon Ball Z, #2)",3.8,2.4,comics_graphic
31752495,true,83,4.44,eng,,,,539,Saga #38,3.0,0.06666666666666667,comics_graphic
7633404,false,126,3.74,eng,,,,930,Market Day,2.6666666666666665,0.5,comics_graphic
13111734,false,44,4.3,eng,189,9,2012,982,"Bakuman, Volume 14: Psychological Warfare and Catchphrases (Bakuman, #14)",3.5555555555555554,0.7777777777777778,comics_graphic
6545414,false,134,4.03,eng,,,,1964,"Do Androids Dream of Electric Sheep? 1 (Do Androids Dream of Electric Sheep?, #1)",2.7142857142857144,6.857142857142857,comics_graphic
2626492,false,1839,3.85,eng,144,8,2008,12847,"Rapunzel's Revenge (Rapunzel's Revenge, #1)",3.58974358974359,20.76923076923077,comics_graphic
13633,false,23,3.96,eng,248,4,2005,638,"Tomie, Volume 1 (The Junji Ito Horror Comic Collection #1)",3.0,3.0,comics_graphic
15812325,false,94,3.76,eng,160,2,2013,568,"Chickenhare (Chickenhare, #1)",2.6666666666666665,0.3333333333333333,comics_graphic
356348,false,69,3.84,en-US,128,9,2004,1722,"B.P.R.D., Vol. 2: The Soul of Venice & Other Stories (B.P.R.D., #2)",3.2222222222222223,1.2222222222222223,comics_graphic
143535,false,13,4.07,en-GB,208,9,2005,714,"Negima!: Magister Negi Magi, Volume 7",2.5,1.5,comics_graphic
2824341,false,7,4.06,spa,208,,2007,710,Gantz /20,2.3333333333333335,0.3333333333333333,comics_graphic
1149850,false,19,4.35,,144,3,2005,562,"The Maxx, Vol. 4",4.0,0.0,comics_graphic
25342172,true,61,4.1,,,,,822,Vader's Little Princess,2.857142857142857,16.714285714285715,comics_graphic
15984307,false,64,4.28,eng,136,1,2013,1446,The Dark Tower: The Gunslinger - The Man in Black,3.7058823529411766,4.176470588235294,comics_graphic
221240,false,50,3.82,eng,226,6,2007,1750,"Justice League of America, Vol. 1: The Tornado's Path",3.0,1.6666666666666667,comics_graphic
17604979,false,87,4.0,eng,144,9,2013,1059,Willow: Wonderland,3.1818181818181817,3.909090909090909,comics_graphic
1446940,false,27,3.58,en-US,192,1,2008,731,"Ultimate X-Men, Volume 17: Sentinels",3.0,0.0,comics_graphic
6271063,false,33,4.06,,192,6,2009,2360,"Rasetsu, Vol. 1",3.375,4.25,comics_graphic
23502557,false,141,3.88,,240,7,2015,501,Steve Jobs: Insanely Great,3.142857142857143,0.0,comics_graphic
17346698,false,2858,4.34,eng,128,8,2013,21092,"March: Book One (March, #1)",4.1390532544378695,4.562130177514793,comics_graphic
13019347,false,36,4.23,,168,2,2009,1888,"Suki-tte Ii na yo, Volume 2",3.1176470588235294,0.11764705882352941,comics_graphic
2095632,false,27,3.19,eng,128,5,2009,540,"Ultimate Iron Man, Vol. 2 (Ultimate Iron Man, #2)",3.0,1.0,comics_graphic
4192487,false,29,3.98,,208,4,2009,1276,"Dogs: Prelude, Volume 0",3.5,6.5,comics_graphic
321722,false,28,3.91,eng,208,11,2006,1819,"Punch!, Vol. 1 (Punch!, #1)",2.25,0.25,comics_graphic
10207041,false,65,4.31,eng,200,7,2011,3549,"Black Bird, Vol. 09 (Black Bird, #9)",3.3333333333333335,23.22222222222222,comics_graphic
5321787,false,19,4.21,jpn,192,3,2006,1183,"Shinobi Life, Vol. 02",3.75,2.5,comics_graphic
273611,false,48,3.51,eng,167,9,1996,729,DC vs. Marvel Comics,1.0,0.0,comics_graphic
26150632,false,87,3.76,eng,160,5,2016,777,"Injustice: Gods Among Us: Year Four, Vol. 1",3.8333333333333335,6.583333333333333,comics_graphic
1610998,false,95,4.57,eng,192,3,2008,5319,"Fullmetal Alchemist, Vol. 16 (Fullmetal Alchemist, #16)",4.041666666666667,0.875,comics_graphic
7421452,false,27,4.47,eng,232,6,2010,1745,"One Piece, Volume 49: Nightmare Luffy (One Piece, #49)",3.0,4.0,comics_graphic
17789315,false,46,4.04,jpn,200,4,2012,901,裸足でバラを踏め [Hadashi de Bara wo Fume] 9,1.3333333333333333,2.3333333333333335,comics_graphic
100583,false,80,4.09,,,,,1545,"The Complete Strangers in Paradise, Volume 1",3.5714285714285716,0.5714285714285714,comics_graphic
3227712,false,36,4.19,en-US,352,9,2008,1520,Buffy the Vampire Slayer Omnibus Vol. 5,3.8,3.8,comics_graphic
95416,false,14,4.02,eng,160,2,2002,591,"The Punisher, Vol. 2: Army of One",4.0,1.0,comics_graphic
13153400,false,248,4.08,eng,464,6,2012,1702,"5 Centimeters per Second (5 Centimeters per Second, #1-2)",3.227272727272727,3.090909090909091,comics_graphic
1010890,false,35,4.29,,192,7,2003,1640,"InuYasha: Gray Areas (InuYasha, #14)",4.166666666666667,4.5,comics_graphic
27853424,false,39,4.25,eng,32,11,2015,522,Star Wars: Vader Down #1,3.6363636363636362,7.090909090909091,comics_graphic
25113095,false,449,3.68,eng,132,11,2015,3590,Shattered Empire,3.3174603174603177,7.285714285714286,comics_graphic
1382251,false,64,4.04,eng,192,4,2006,6174,"Mermaid Melody: Pichi Pichi Pitch, Vol. 1 (Mermaid Melody: Pichi Pichi Pitch, #1)",3.0,0.0,comics_graphic
18513581,false,232,4.18,eng,112,2,2014,7409,"Young Avengers, Volume 2: Alternative Culture",3.6153846153846154,4.0,comics_graphic
13383980,false,21,4.13,jpn,216,12,2011,1586,"Bleach―ブリーチ― 53 [Burīchi 53] (Bleach, #53)",2.75,1.75,comics_graphic
20504346,false,46,4.4,jpn,200,10,2011,2135,"ノラガミ 2 [Noragami 2] (Noragami: Stray God, #2)",2.923076923076923,2.1538461538461537,comics_graphic
734309,false,97,4.05,,224,3,2008,2038,Kirby: King of Comics,4.0,38.0,comics_graphic
720370,false,112,4.03,eng,120,6,2007,889,"I Shall Destroy All the Civilized Planets! (The Complete Works of Fletcher Hanks, #1)",1.0,657.0,comics_graphic
18528141,false,182,3.92,,144,5,2014,1222,Cat Person,3.142857142857143,2.238095238095238,comics_graphic
95417,false,20,4.06,en-US,,,,512,"Hitman, Vol. 4: Ace of Killers",3.6666666666666665,13.0,comics_graphic
17671985,false,57,4.0,eng,176,12,2013,1002,"Red Hood and the Outlaws, Volume 3: Death of the Family",4.375,6.25,comics_graphic
24426209,false,364,4.23,eng,72,11,2015,1973,Monstress #1,3.981132075471698,11.20754716981132,comics_graphic
17571360,false,98,4.2,eng,175,10,2013,629,I Am Pusheen the Cat,4.0,0.25,comics_graphic
201354,false,137,4.26,en-US,148,10,2007,6573,Redwall: The Graphic Novel,3.8333333333333335,1.1666666666666667,comics_graphic
294963,false,262,4.33,eng,201,10,2003,37448,"Rurouni Kenshin, Vol. 1: Meiji Swordsman Romantic Story (Rurouni Kenshin, #1)",3.823529411764706,4.235294117647059,comics_graphic
18242926,false,63,3.59,en-US,152,12,2013,697,"The Massive, Vol. 2: Subcontinental",3.5,1.8888888888888888,comics_graphic
60293,false,7,4.3,,224,10,2004,960,"Battle Angel Alita, Volume 06: Angel Of Death",5.0,2.25,comics_graphic
7059447,false,218,4.15,en-US,77,,,2392,"Athena: Grey-Eyed Goddess (Olympians, #2)",4.0,3.2,comics_graphic
22678,false,96,3.57,en-US,,,,1316,Ocean,3.6666666666666665,1.1666666666666667,comics_graphic
17458544,false,12,4.34,jpn,187,12,2012,663,"Soul Eater, Vol. 23 (Soul Eater, #23)",3.6,1.8,comics_graphic
6375845,false,1028,4.29,eng,320,8,2009,25146,Batman: Hush,4.053571428571429,10.026785714285714,comics_graphic
160070,false,117,4.37,,362,7,2007,1875,"Buddha, Vol. 8: Jetavana",3.4285714285714284,5.428571428571429,comics_graphic
160882,false,213,4.11,eng,168,8,2011,4624,Spider-Man: Blue,4.166666666666667,2.1666666666666665,comics_graphic
21412044,false,71,4.33,eng,200,10,2014,1508,"Food Wars!, Vol. 2",3.3333333333333335,33.666666666666664,comics_graphic
17706570,false,54,4.35,jpn,193,7,2011,2042,"ギャングスタ 1 [Gyangusuta 1] (Gangsta., #1)",2.0,7.0,comics_graphic
74965,false,15,4.15,eng,202,10,2004,1103,"Angel Sanctuary, Vol. 4",3.5,0.0,comics_graphic
7222210,false,36,4.38,eng,168,3,2010,983,"Invincible, Vol. 12: Still Standing",4.0,1.1428571428571428,comics_graphic
11192820,false,25,4.23,jpn,192,4,2011,2301,"Bleach―ブリーチ― 49 [Burīchi 49] (Bleach, #49)",1.75,5.75,comics_graphic
107156,false,52,3.73,eng,127,10,1998,1296,Batman: Thrillkiller,3.5,0.0,comics_graphic
488384,false,55,4.06,en-US,152,9,2006,2082,"The Ultimates 2, Volume 1: Gods and Monsters",4.5,5.4,comics_graphic
2062718,false,15,4.07,,192,10,2007,791,I Want to Be Naughty,3.5,0.0,comics_graphic
28118847,false,164,3.78,eng,128,8,2016,1615,The Shu-Torun War (Star Wars: Darth Vader #3),3.7666666666666666,13.9,comics_graphic
13006264,false,37,3.85,eng,128,6,2012,712,"Irredeemable, Vol. 9",3.5,0.25,comics_graphic
23546870,false,77,3.68,eng,136,8,2015,594,"Angela: Asgard's Assassin, Volume 1: Priceless",3.3333333333333335,0.08333333333333333,comics_graphic
98410,false,55,4.43,en-US,208,10,2006,2866,"Nana, Vol. 4 (Nana, #4)",3.3333333333333335,10.333333333333334,comics_graphic
7421460,false,33,4.53,eng,,,,1788,"One Piece, Volume 51: The Eleven Supernovas (One Piece, #51)",2.888888888888889,32.55555555555556,comics_graphic
2352936,false,9,4.12,jpn,183,,,573,"Ai Hime ~ Ai to Himegoto, Vol. 02",1.0,0.3333333333333333,comics_graphic
17905976,false,38,4.6,jpn,185,9,2013,1385,スキップ・ビート! 33 (Skip Beat! #33),4.6923076923076925,35.0,comics_graphic
10149910,false,177,3.37,,126,11,2011,658,Mangaman,2.875,22.625,comics_graphic
30312555,false,240,4.07,eng,,,,1731,"Lumberjanes, Vol. 6: Sink or Swim",3.8,6.254545454545455,comics_graphic
1015307,false,7,4.18,,208,11,2006,635,"Negima!: Magister Negi Magi, Volume 12",5.0,0.0,comics_graphic
13571760,false,100,4.38,jpn,184,8,2011,3081,"アオハライド 2 [Ao Haru Ride 2] (Blue Spring Ride, #2)",3.3333333333333335,0.5238095238095238,comics_graphic
330751,false,38,4.28,eng,192,7,2003,2897,"InuYasha: Lost and Alone (InuYasha, #4)",3.7777777777777777,0.3333333333333333,comics_graphic
7193286,false,23,4.33,eng,,,,1673,"Tsubasa: RESERVoir CHRoNiCLE, Vol. 27",4.2,1.8,comics_graphic
16157721,false,160,4.47,eng,320,5,2015,677,The Art of Charlie Chan Hock Chye,4.0,7.3076923076923075,comics_graphic
2140338,false,84,4.3,en-US,448,6,2008,3029,"The Starman Omnibus, Vol. 1",3.8333333333333335,165.83333333333334,comics_graphic
6347969,false,57,4.17,,283,7,2009,777,"Flight, Vol. 6 (Flight, #6)",3.0,0.0,comics_graphic
2233549,false,540,4.37,eng,64,3,2008,6155,Batman: The Killing Joke,4.181818181818182,0.5757575757575758,comics_graphic
1841118,false,26,4.33,eng,192,7,2003,903,"Dragon Ball Z, Vol. 12: Enter Trunks (Dragon Ball Z, #12)",3.3333333333333335,1.3333333333333333,comics_graphic
22358461,false,152,3.38,,128,11,2014,804,C.O.W.L. Volume 1: Principles of Power,3.4285714285714284,0.9047619047619048,comics_graphic
13228239,false,77,4.38,eng,304,6,2012,1203,"Fables (The Deluxe Edition, #5)",3.6315789473684212,2.4210526315789473,comics_graphic
31218093,false,157,3.73,eng,219,1,2017,867,"The Flash, Vol. 1: Lightning Strikes Twice",3.8947368421052633,16.157894736842106,comics_graphic
545015,false,9,4.53,eng,320,8,2001,700,"Lone Wolf and Cub, Vol. 11: Talisman of Hades",3.5,1.5,comics_graphic
7991404,false,28,4.1,jpn,,12,2009,563,Seiyuu-ka! Vol 1,4.5,3.0,comics_graphic
8350897,false,145,3.55,,128,9,2010,1292,Dante’s Divine Comedy: A Graphic Adaptation,3.1666666666666665,4.5,comics_graphic
8499509,false,113,4.0,eng,392,11,2010,628,Duncan the Wonder Dog: Show One,2.0,1.0,comics_graphic
1404465,false,52,4.35,en-US,208,4,2006,4542,"MeruPuri, Vol. 4 (MeruPuri, #4)",4.285714285714286,3.857142857142857,comics_graphic
359323,false,163,3.8,en-US,184,8,2005,2499,"Bizenghast, Volume 1 (Bizenghast, #1)",3.2,0.3,comics_graphic
6236821,false,18,4.3,eng,200,8,2009,1298,"Rosario+Vampire, Vol. 8 (Rosario+Vampire, #8)",3.5,55.0,comics_graphic
18660684,true,47,4.11,eng,,,,1123,The Hedge Knight: The Graphic Novel,4.0,6.75,comics_graphic
4298316,false,13,4.4,ind,200,7,2008,2340,"Special A, Vol. 9 (Special A, #9)",1.6666666666666667,0.6666666666666666,comics_graphic
3108265,false,29,3.88,ger,177,2,2005,709,Boy's Next Door,3.0,0.0,comics_graphic
28129401,true,127,4.37,en-GB,,,,1663,Saga #22,3.8333333333333335,0.08333333333333333,comics_graphic
22105703,false,123,3.99,eng,144,9,2014,1487,"Fatale, Book Five: Curse the Demon (Fatale, #5)",3.7142857142857144,2.8214285714285716,comics_graphic
1003758,false,26,4.29,,200,9,2007,2008,"Beauty Pop, Vol. 5 (Beauty Pop, #5)",3.5,2.25,comics_graphic
23273878,false,17,4.32,jpn,202,7,2014,722,"青の祓魔師 13 [Ao no Exorcist 13] (Blue Exorcist, #13)",4.0,0.3333333333333333,comics_graphic
13489280,false,5,4.11,jpn,168,10,2011,524,わたしに××しなさい! 7 (Watashi ni xx Shinasai! #7),3.4,0.6,comics_graphic
31979,false,498,4.17,eng,152,5,2006,22555,"Astonishing X-Men, Volume 1: Gifted",3.642857142857143,3.6607142857142856,comics_graphic
17864702,false,51,4.18,eng,151,10,2013,505,"The Sixth Gun, Vol. 5: Winter Wolves (The Sixth Gun, #5)",4.125,1.0,comics_graphic
777420,false,43,4.33,eng,195,12,2006,1821,"Claymore, Vol. 5: The Slashers (Claymore, #5)",4.428571428571429,0.14285714285714285,comics_graphic
569318,false,12,4.33,eng,208,7,2006,3634,"Full Moon O Sagashite, Vol. 6",2.0,0.0,comics_graphic
836611,false,232,4.39,en-US,196,,,15503,"Fruits Basket, Vol. 4",3.9411764705882355,41.14705882352941,comics_graphic
31179559,false,66,3.78,eng,112,4,2017,539,"Black Panther: A Nation Under Our Feet, Book 3",3.8461538461538463,10.153846153846153,comics_graphic
204040,false,76,4.41,eng,208,12,2006,9193,"Naruto, Vol. 12: The Great Flight (Naruto, #12)",4.166666666666667,15.25,comics_graphic
24818,false,219,4.69,en-US,,9,1993,19336,The Days Are Just Packed: A Calvin and Hobbes Collection,4.363636363636363,38.0,comics_graphic
13579,false,34,4.3,eng,184,1,2007,2458,"Tsubasa: RESERVoir CHRoNiCLE, Vol. 12",4.4,3.6,comics_graphic
8572561,false,70,3.9,ger,176,,2010,2926,"Highschool of the Dead, Band 1",3.3333333333333335,2.0,comics_graphic
122441,false,44,4.15,,48,10,2004,3584,Asterix and the Roman Agent (Astérix #15),4.0,2.1666666666666665,comics_graphic
7713249,false,101,3.62,ara,245,,2010,615,المحاكمة,2.0,30.666666666666668,comics_graphic
35820565,true,24,3.99,eng,27,9,2017,552,Critical Role – Vox Machina: Origins #1,4.333333333333333,0.3333333333333333,comics_graphic
666976,false,77,3.85,en-GB,128,8,2007,663,Notes for a War Story,3.25,2.0,comics_graphic
17671987,false,92,4.22,eng,264,10,2013,1194,"Green Lantern, Volume 3: The End",3.727272727272727,20.636363636363637,comics_graphic
22447427,false,48,4.51,jpn,200,6,2014,2291,"東京喰種トーキョーグール 12 [Tokyo Guru 12] (Tokyo Ghoul, #12)",3.0833333333333335,2.4166666666666665,comics_graphic
11032796,false,29,4.21,eng,176,6,2011,1241,"Sakura Hime: The Legend of Princess Sakura, Vol. 2",2.25,35.875,comics_graphic
27163013,false,668,4.24,eng,144,7,2016,6471,"Ms. Marvel, Vol. 5: Super Famous",4.056,6.344,comics_graphic
22934370,false,48,4.35,por,80,8,2014,539,Bidu: Caminhos,4.666666666666667,0.6666666666666666,comics_graphic
1493263,false,22,4.35,eng,192,10,2005,966,"Hunter x Hunter, Vol. 05 (Hunter x Hunter, #5)",4.666666666666667,0.3333333333333333,comics_graphic
6266051,false,76,4.1,en-US,168,7,2009,606,The Dreamer Vol 1: The Consequence of Nathan Hale,2.9,11.6,comics_graphic
15794740,false,102,2.62,eng,144,1,2013,720,"Green Arrow, Volume 2: Triple Threat",2.1666666666666665,7.166666666666667,comics_graphic
24926259,false,280,3.96,eng,136,7,2015,2982,"Thor, Volume 2: Who Holds the Hammer?",3.4909090909090907,3.618181818181818,comics_graphic
6553438,false,8,4.33,en-US,192,11,2009,720,"Fushigi Yûgi: Genbu Kaiden, Vol. 09",4.5,16.5,comics_graphic
12643015,false,259,4.18,eng,152,2,2012,5259,"Daredevil, Volume 1",3.4761904761904763,9.80952380952381,comics_graphic
712964,false,62,4.23,eng,160,3,2004,537,Gods' Man: A Novel in Woodcuts,5.0,0.0,comics_graphic
13784,false,9,4.33,en-GB,,,,510,"Tramps Like Us, Volume 9",3.5,0.0,comics_graphic
6327801,false,548,3.88,,144,1,2010,4291,"Calamity Jack (Rapunzel's Revenge, #2)",3.607142857142857,28.392857142857142,comics_graphic
7577078,false,39,4.55,eng,,1,2010,4276,Maid-sama! Vol. 07 (Maid Sama! #7),3.8,2.5,comics_graphic
22024618,false,7,4.42,jpn,232,6,2014,606,"ワンピース 74 [Wan Pīsu 74] (One Piece, #74)",3.4285714285714284,17.0,comics_graphic
13617,false,450,4.35,eng,201,5,2006,16240,"Death Note, Vol. 5: Whiteout (Death Note, #5)",3.3636363636363638,2.5303030303030303,comics_graphic
1307242,false,55,3.91,eng,128,7,2009,517,"The Killer, Volume One",4.0,13.666666666666666,comics_graphic
3307079,false,70,3.82,en-US,194,11,2008,3676,"Captive Hearts, Vol. 01 (Captive Hearts, #1)",4.0,1.5,comics_graphic
25750683,true,31,3.83,,,,,1340,Captain America: The First Avenger #1: First Vengeance,3.0,0.0,comics_graphic
445044,false,222,4.23,eng,211,5,2007,10185,"Death Note, Vol. 11: Kindred Spirits (Death Note, #11)",3.148936170212766,2.595744680851064,comics_graphic
8107593,false,69,4.29,eng,120,6,2010,1342,"Deadpool, Volume 4: Monkey Business",4.166666666666667,0.16666666666666666,comics_graphic
296901,false,469,3.91,eng,136,2,2005,9886,"Ex Machina, Vol. 1: The First Hundred Days (Ex Machina, #1)",3.7948717948717947,6.461538461538462,comics_graphic
17172103,false,60,4.29,eng,228,6,2013,657,"Scott Pilgrim, Volume 3: Scott Pilgrim & The Infinite Sadness",3.9,2.2,comics_graphic
17671941,false,73,3.84,eng,208,11,2013,958,"Swamp Thing, Volume 3: Rotworld: The Green Kingdom",3.1666666666666665,0.3333333333333333,comics_graphic
11311549,false,311,3.86,eng,201,,,2788,The Silence of Our Friends,3.888888888888889,7.083333333333333,comics_graphic
105942,false,62,4.13,eng,352,4,2003,2428,"Ultimate Spider-Man, Volume 1",4.5,0.0,comics_graphic
10680729,false,17,4.27,eng,89,11,2011,1289,"Beyond the Code (Warriors: Skyclan and the Stranger, #2)",2.8,1.6,comics_graphic
6022121,false,18,4.46,en-US,165,5,2009,1810,"Gakuen Alice, Vol. 07 (Gakuen Alice, #7)",3.5,37.75,comics_graphic
17261174,false,672,3.94,eng,176,8,2013,6081,"Delilah Dirk and the Turkish Lieutenant (Delilah Dirk, #1)",3.8732394366197185,3.8732394366197185,comics_graphic
191141,false,50,4.36,spa,368,12,2006,1373,"El Eternauta (Edición Aniversario: 50 Años, 1957-2007)",3.4,55.8,comics_graphic
10348895,false,16,4.4,jpn,192,1,2011,1111,"Love so Life, Vol. 6 (Love so Life, #6)",3.857142857142857,0.5714285714285714,comics_graphic
